#,Date Posted,Time Posted,Author,Post Text,Retweets,Favorites,Source,Overall Sentiment,Postive,Neutral,Negative
622,10/3/2022,9:05 AM,@jcrgordon5,@KayBurley @EdwardJDavey #KwasiKwartengDisaster #KwasiKwartengmustgo We will never forget how he laughed during… https://t.co/avfz9LGaQy,0,2,Twitter for Android,Negative,25%,25.10%,50%
623,10/3/2022,8:59 AM,@TheTemiGuy,"RT @TheTemiGuy: The day I start making Movies, appearing on the big screen. Enjoying smooth featuring with top actors is the Day I start li…",1,8,Twitter for Android,Positive,57.10%,28.60%,14.30%
624,10/3/2022,8:58 AM,@PathfinderDream,"RT @PathfinderDream: #Jomo #Kenyatta's Cabinet meeting in Gatundu after #RobertOuko's #murder.Where the colonialists left, Despotic African…",2,1,Twitter Web App,Negative,25%,25.10%,50%
625,10/3/2022,8:42 AM,@JulieAn88350306,RT @GiovannaSantone: What a photo con tell without saying one single word. #MeghanMarkleisLoved #monarchy #queensfuneral #RoyalFamily,1,4,Twitter Web App,Neutral,33.30%,33.40%,33.30%
626,10/3/2022,7:44 AM,@flintcams,RT @VerityKalcev: @gingabeans @jwmurphy And #KwasiKwarteng was having such a good time at the #QueensFuneral. 🙄 #r4today #ToryConference #T…,1,3,Twitter for iPhone,Positive,50%,25.10%,25%
627,10/3/2022,7:42 AM,@Shivpra08308082,RT @OfficialWasee14: Respect dog 🐕🐕 #queensfuneral #HouseOfTheDragon #PRELEMI #محمد_بن_سلمان #스트레이키즈 #Bryann𓃵 #BryannTheContent #chandigar…,3,8,Twitter for Android,Positive,50%,25.10%,25%
628,10/3/2022,7:36 AM,@VerityKalcev,@gingabeans @jwmurphy And #KwasiKwarteng was having such a good time at the #QueensFuneral. 🙄 #r4today… https://t.co/vxaA66Igr2,1,3,Twitter for Android,Positive,50%,25.10%,25%
629,10/3/2022,7:26 AM,@VerityKalcev,Ask about this shocking behaviour @bbcnickrobinson. #r4today #KwasiKwarteng #ToryConference #QueensFuneral #TrussOut https://t.co/CpdvMVuPCs,0,0,Twitter for Android,Negative,25%,25.10%,50%
630,10/3/2022,7:03 AM,@GardenOfNueden,RT @nuedenfoods: Give no room for a negative vibe today. . . . . #coconutgarri #RushHour #portable QUEEN IS COMING #DoyinDavid Bakassi Lon…,3,8,Twitter for Android,Positive,40%,20%,40%
631,10/3/2022,7:01 AM,@Aprokwo,RT @nuedenfoods: Give no room for a negative vibe today. . . . . #coconutgarri #RushHour #portable QUEEN IS COMING #DoyinDavid Bakassi Lon…,3,8,Twitter for Android,Positive,40%,20%,40%
632,10/3/2022,6:49 AM,@atirathi,"RT @David_Strathdee: Now that we have a king, these sorts of events will all take much longer, since he can only move along the floor one s…","31,358","313,414",Twitter for Android,Neutral,16.60%,66.70%,16.60%
633,10/3/2022,6:38 AM,@LiouxE,"RT @David_Strathdee: Now that we have a king, these sorts of events will all take much longer, since he can only move along the floor one s…","31,358","313,414",Twitter for iPhone,Neutral,16.60%,66.70%,16.60%
634,10/3/2022,6:17 AM,@Gitsie007,RT @jardinesage: My sisters partner made a horse cake for the #queensfuneral and- https://t.co/NhorJjurro,"2,954","36,753",Twitter Web App,Neutral,33.30%,33.40%,33.30%
635,10/3/2022,5:47 AM,@ExciseNagaland,📺WATCH LIVE: Queen Elizabeth II’s Funeral at London's Westminster Abbey LIVE https://t.co/POmEPQStAP #Queen… https://t.co/WGrH0fXKO4,0,0,Twitter Web App,Positive,50%,25.10%,25%
636,10/3/2022,5:19 AM,@RobMax4,"RT @TudorChick1501: The only crime Meghan Markle has committed is looking this good at a funeral. Absolutely gorgeous, even in moments of…",234,"2,006",Twitter Web App,Positive,57.10%,14.30%,28.60%
637,10/3/2022,4:35 AM,@BailyKhan1,RT @BailyKhan1: صوبائی حکومت کسی بھی تعلیمی بورڈ کو ختم نہیں کر رہی-تعلیمی بورڈز کے خاتمے کی خبروں میں کوئی صداقت نہیں ، وزیر اعلیٰ خیبر پ…,1,2,Twitter for Android,Neutral,33.30%,33.40%,33.30%
638,10/3/2022,4:28 AM,@Kino_Yosho,発売中の #People 10.3号は9月19日に行われた #エリザベス女王 の葬儀の様子とイギリス王室についての記事を掲載。ウェブでのご注文はこちら→https://t.co/ncqUVbPS6M(あ)#海外マガジン… https://t.co/3KBvXSmfgn,0,1,Twitter Web App,Neutral,33.30%,33.40%,33.30%
639,10/3/2022,3:50 AM,@connienowak6541,RT @alphamanstyle: As @UjuAnya et al vilify #QueenElizabethII #queensfuneral and the #British for the #Biafran war which killed/displaced 3…,45,266,Twitter for Android,Negative,16.70%,16.70%,66.60%
640,10/3/2022,3:17 AM,@Brown318T,@BBCBreakfast 1) Where is the proof that the policies he is advocating will work and are not mere ideology courtes… https://t.co/KbdLZY3q3j,0,0,Twitter for iPad,Positive,50%,25.10%,25%
641,10/3/2022,2:09 AM,@itsLudintime,Did Queen Elizabeth II kill Princess Diana? #queensfuneral #QueenElizabethII #QueenElizabethIIMemorial… https://t.co/M1Wql9oBKG,0,0,Twitter for iPhone,Negative,25%,25.10%,50%
642,10/3/2022,1:37 AM,@gazachris,"RT @ProfJNMoyo: "".. those who cling to power and privileges..."". Didn't the Queen have this for life? The gushing hagiography is ironic fo…",23,84,Twitter Web App,Neutral,20%,40.10%,40%
643,10/3/2022,1:23 AM,@jhaysilvawynd,RT @FreedomOffici16: @BenopaOnyx1 @NebaSark @gyaigyimii @AlphaSarkces @SneakerNyame_ @kwadwosheldon Please retweet 🙏🙏🙏🙏🙏 #Trending #queens…,12,27,Twitter for Android,Neutral,33.30%,33.40%,33.30%
644,10/3/2022,12:51 AM,@nattoons19,"RT @JossSheldon: What sort of a nation has the funds to host a massive #QueensFuneral, with thousands of police and people on parade - whil…",368,"2,076",Twitter for Android,Neutral,25%,50.10%,25%
645,10/3/2022,12:43 AM,@hithamfa,"RT @RaniofJustice: Princess Charlotte ""left the church with her family when she looked around at Meghan, who went from looking sombre to sp…",51,418,Twitter Web App,Neutral,33.30%,33.40%,33.30%
646,10/3/2022,12:29 AM,@izabellafr8,RT @ItsMisharlie: The Duchess of Sussex #queensfuneral https://t.co/oU9KWQJ4uP,"29,941","533,029",Twitter for iPhone,Neutral,33.30%,33.40%,33.30%
647,10/3/2022,12:08 AM,@MohcenMaher,RT @almuharrmi: قدم البريطانيون اليوم درسا للعالم بأن الموت على ما فيه من وجع الفقد وألم الفراق إلا أنه قد يكون مناسبة لاستعراض العراقة وال…,43,301,Twitter for Android,Neutral,33.30%,33.40%,33.30%
648,10/2/2022,11:53 PM,@IlseJanine1,RT @ItsMisharlie: The Duchess of Sussex #queensfuneral https://t.co/oU9KWQJ4uP,"29,941","533,029",Twitter Web App,Neutral,33.30%,33.40%,33.30%
649,10/2/2022,11:50 PM,@SandraCoddingt3,RT @PortiaMorris242: Here's the truth about the hug between #MeghanMarkIe and the 14 year old girl seen all over the world #WeLoveYouMeghan…,357,"1,088",Twitter for Android,Positive,66.60%,16.70%,16.70%
650,10/2/2022,11:50 PM,@isthisab0t,RT @Dr__H__Lekter: #Queuejumping #queuejumpers #QueueForTheQueen #QueueWatch #queensfuneral #BritishEmpire #indyref2 #ThisMorning #itv #hol…,4,4,McBOT,Neutral,33.30%,33.40%,33.30%
651,10/2/2022,11:49 PM,@pandora123461,RT @Dr__H__Lekter: #Queuejumping #queuejumpers #QueueForTheQueen #QueueWatch #queensfuneral #BritishEmpire #indyref2 #ThisMorning #itv #hol…,4,4,Twitter Web App,Neutral,33.30%,33.40%,33.30%
652,10/2/2022,11:36 PM,@1105mikoto15,"RT @RealPresidentT: I have it on very good authority… some would say, the very best authority… that, I will tell you… that the Queen, who w…",9,56,Twitter for iPhone,Positive,50%,25.10%,25%
653,10/2/2022,11:36 PM,@1105mikoto15,"RT @RealPresidentT: I have it on very good authority… some would say, the very best authority… that, I will tell you… that the Queen, who w…",9,56,Twitter for iPhone,Positive,50%,25.10%,25%
654,10/2/2022,11:26 PM,@gracelongline,RT @CelebrityChat3: Both The Princess of Wales and Meghan Markle look beautiful. Both Prince William and Prince Harry look broken over ther…,588,"12,301",Twitter for iPhone,Positive,40%,20%,40%
655,10/2/2022,11:25 PM,@daluvr1_ellis,"RT @robinnelee: Eeeewwww!! Right into the poop. That is some dedication, let me tell you. #queensfuneral",2,9,Twitter for Android,Neutral,33.30%,33.40%,33.30%
656,10/2/2022,11:18 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,5,2,Twitter for iPhone,Neutral,25%,50.10%,25%
657,10/2/2022,11:18 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,5,2,Twitter for iPhone,Neutral,25%,50.10%,25%
658,10/2/2022,10:51 PM,@oursistermeghan,"RT @MrMaximilan: Mom and Dad. They came, they saw, they ate and left no crumbs. #PrinceHarryandMeghan #queensfuneral https://t.co/7XSF3N2…",295,"2,416",Twitter for iPhone,Neutral,33.30%,33.40%,33.30%
659,10/2/2022,10:32 PM,@Divine_Assena,"RT @DelMody: Camilla, Queen Consort, Prince George, Princess Charlotte, Catherine, Princess of Wales, and Meghan, Duchess of Sussex, after…",261,"2,585",Twitter Web App,Neutral,33.30%,33.40%,33.30%
660,10/2/2022,10:31 PM,@CPatrickPlay,"RT @santebonviveur: One of the commentators on German TV just said ‘many people are grieving not just for the Queen, but for their land and…",562,"3,088",Twitter for iPad,Negative,16.70%,16.70%,66.60%
661,10/2/2022,10:26 PM,@Grumpy_Steff,"RT @santebonviveur: One of the commentators on German TV just said ‘many people are grieving not just for the Queen, but for their land and…",562,"3,088",Twitter for iPad,Negative,16.70%,16.70%,66.60%
662,10/2/2022,10:21 PM,@bagpipehero,RT @pipesdrums: Piping and drumming excellence on full display as Queen Elizabeth II laid to rest - https://t.co/EB9FYYNWRy #bagpipes #pipe…,12,31,Twitter for iPhone,Neutral,40%,40.10%,20%
663,10/2/2022,10:07 PM,@PintoHerran,RT @ItsMisharlie: The Duchess of Sussex #queensfuneral https://t.co/oU9KWQJ4uP,"29,941","533,029",Twitter Web App,Neutral,33.30%,33.40%,33.30%
664,10/2/2022,10:06 PM,@c04d003021dd4f3,RT @LouisHenwood: Kwasi Kwarteng's outrageous behaviour at the #queensfuneral (wider shot) Swaying about and grinning away Suella Braver…,"1,099","2,305",Twitter for Android,Negative,25%,25.10%,50%
665,10/2/2022,10:01 PM,@ChadEvan6,#B5onCWin23 #queensfuneral #AdamLevine #EmoniBates #HBCU #MondayMotivation #Babylon5 #PuertoRico… https://t.co/wXIK5qZVEM,0,0,Twitter Web App,Neutral,33.30%,33.40%,33.30%
666,10/2/2022,9:46 PM,@Jessica69688693,"#queensfuneral Boris and Carrie Johnston barging past Theresa and Phillip May, only to be stopped by officials and made t…",0,0,Twitter Web App,Neutral,33.30%,33.40%,33.30%
667,10/2/2022,9:43 PM,@FreeTownMoh,"RT @AbuTaymiyyahMJ: I will leave this right here, let’s just hope it stays up. Khutbah || The King, Queen & My Aqeedah As a Muslim | Ust A…",14,82,Twitter for iPhone,Positive,50%,25.10%,25%
668,10/2/2022,9:42 PM,@ArmandRichards7,"If this doesn't make you proud to be British, you aren't. #queensfuneral https://t.co/8Bi8wl27fj",0,0,Twitter Web App,Positive,50%,25.10%,25%
669,10/2/2022,9:37 PM,@therealelvez,@BBCBreakfast Why were you laughing at the Queen’s Funeral? #KamiKwasi #queensfuneral #kwartengMustGo,0,1,Twitter for iPhone,Neutral,33.30%,33.40%,33.30%
670,10/2/2022,9:32 PM,@MariaMayraVill3,RT @ItsMisharlie: The Duchess of Sussex #queensfuneral https://t.co/oU9KWQJ4uP,"29,941","533,029",Twitter Web App,Neutral,33.30%,33.40%,33.30%
671,10/2/2022,9:16 PM,@phenomenalfrog,How beautiful is this artwork of the Queen’s life of service by the talented https://t.co/Q74lPZsWnY ?… https://t.co/77XNXyx4Qk,0,0,Twitter for iPhone,Positive,66.60%,16.70%,16.70%
672,10/2/2022,9:14 PM,@xvxRUBYxvx,"RT @DelMody: Prince Harry and Meghan, The Duke and Duchess of Sussex, leaving Westminster Abbey, London - at the end of service during the…",214,"1,562",Twitter Web App,Neutral,33.30%,33.40%,33.30%
673,10/2/2022,9:13 PM,@Hosni_al_Shafii,"RT @AbuTaymiyyahMJ: I will leave this right here, let’s just hope it stays up. Khutbah || The King, Queen & My Aqeedah As a Muslim | Ust A…",14,82,Twitter Web App,Positive,50%,25.10%,25%
674,10/2/2022,9:13 PM,@xvxRUBYxvx,RT @prince_latest: Princes William and Harry: This small gesture that suggests a reconciliation read more 👉https://t.co/NBI8xQDzdy #queen…,4,32,Twitter Web App,Negative,25%,25.10%,50%
675,10/2/2022,9:12 PM,@BrEhsan2,"RT @AbuTaymiyyahMJ: I will leave this right here, let’s just hope it stays up. Khutbah || The King, Queen & My Aqeedah As a Muslim | Ust A…",14,82,Twitter for Android,Positive,50%,25.10%,25%
676,10/2/2022,9:03 PM,@vierichards,The part about the late Duke of Edinburgh and the late HM The Queen making the PM dinner… touching… https://t.co/DTjowhTMdw,0,1,Twitter for iPhone,Neutral,25%,50.10%,25%
677,10/2/2022,9:01 PM,@ChapmanMasefie2,いま地球の真裏で国葬やってますが、18世紀にあそこからここまで船でやってきて半棄民だけど入植させて土民皆殺しにしてり森切り開いて牧草地にして経済圏に組み込んだりするヤル気には感服しますよね #queensfuneral,0,0,Twitter Web App,Neutral,33.30%,33.40%,33.30%
678,10/2/2022,8:56 PM,@ChorrLea,"RT @AbuTaymiyyahMJ: I will leave this right here, let’s just hope it stays up. Khutbah || The King, Queen & My Aqeedah As a Muslim | Ust A…",14,82,Twitter for iPhone,Positive,50%,25.10%,25%
679,10/2/2022,8:56 PM,@UmarSunusi_,"RT @AbuTaymiyyahMJ: I will leave this right here, let’s just hope it stays up. Khutbah || The King, Queen & My Aqeedah As a Muslim | Ust A…",14,82,Twitter for iPhone,Positive,50%,25.10%,25%
680,10/2/2022,8:54 PM,@ekxn00,#ADAMLEVINE #adamlevinecheating #nedfulmer #nedfulmercheating #nedfulmercheated #arielfulmer #queensfuneral… https://t.co/WXFG3EYk4N,0,4,Twitter for iPhone,Neutral,33.30%,33.40%,33.30%
681,10/2/2022,8:47 PM,@TheMadeenaMM_,"RT @AbuTaymiyyahMJ: I will leave this right here, let’s just hope it stays up. Khutbah || The King, Queen & My Aqeedah As a Muslim | Ust A…",14,82,Twitter for iPhone,Positive,50%,25.10%,25%
682,10/2/2022,8:47 PM,@Elizabe50002783,RT @ItsMisharlie: The Duchess of Sussex #queensfuneral https://t.co/oU9KWQJ4uP,"29,941","533,029",Twitter Web App,Neutral,33.30%,33.40%,33.30%
683,10/2/2022,8:35 PM,@DanielM21716484,RT @ItsMisharlie: The Duchess of Sussex #queensfuneral https://t.co/oU9KWQJ4uP,"29,941","533,029",Twitter Web App,Neutral,33.30%,33.40%,33.30%
684,10/2/2022,8:22 PM,@RobertOfBaddow,RT @LouisHenwood: Nice to see Kwasi Kwarteng clearly taking a personal call at the Queens funeral and having a bit of a laugh The chancell…,"5,694","11,887",Twitter Web App,Positive,50%,25.10%,25%
685,10/2/2022,8:18 PM,@Chubado_a,"RT @AbuTaymiyyahMJ: I will leave this right here, let’s just hope it stays up. Khutbah || The King, Queen & My Aqeedah As a Muslim | Ust A…",14,82,Twitter for Android,Positive,50%,25.10%,25%
686,10/2/2022,8:18 PM,@malikscents,"RT @AbuTaymiyyahMJ: I will leave this right here, let’s just hope it stays up. Khutbah || The King, Queen & My Aqeedah As a Muslim | Ust A…",14,82,Twitter for Android,Positive,50%,25.10%,25%
687,10/2/2022,8:17 PM,@IsabelA02117281,Charlotte con la spilla a ferro di cavallouna delle grandi passioni della regina🤍#QueenElizabethII #queensfuneral https…,0,0,Twitter Web App,Neutral,33.30%,33.40%,33.30%
688,10/2/2022,8:14 PM,@AbuTaymiyyahMJ,"I will leave this right here, let’s just hope it stays up. Khutbah || The King, Queen & My Aqeedah As a Muslim | U… https://t.co/1HLX1fcWEh",14,82,Twitter for iPhone,Positive,50%,25.10%,25%
689,10/2/2022,8:12 PM,@originalscout11,"RT @David_Strathdee: Now that we have a king, these sorts of events will all take much longer, since he can only move along the floor one s…","31,358","313,414",Twitter Web App,Neutral,16.60%,66.70%,16.60%
690,10/2/2022,8:01 PM,@FranklinKama,Prince Louis at home watching the #queensfuneral on CBeebies after jabbing his mum on National telly during the Jubilee h…,0,0,Twitter Web App,Neutral,25%,50.10%,25%
691,10/2/2022,7:40 PM,@carmelocespede1,RT @ItsMisharlie: The Duchess of Sussex #queensfuneral https://t.co/oU9KWQJ4uP,"29,941","533,029",Twitter Web App,Neutral,33.30%,33.40%,33.30%
692,10/2/2022,7:19 PM,@hobson_edgar,RT😂😂..#firefighter #firefighters #B5onCWin23 #PMSIDontWantToOverreactBUT #queensfuneral https://t.co/JPkgjZojU9,0,0,Twitter Web App,Neutral,33.30%,33.40%,33.30%
693,10/2/2022,6:56 PM,@bedoya_zaira,RT @ItsMisharlie: The Duchess of Sussex #queensfuneral https://t.co/oU9KWQJ4uP,"29,941","533,029",Twitter Web App,Neutral,33.30%,33.40%,33.30%
